Detection_time,Catalogue,Comments
2022-04-21T20:15:34.442000Z,Only_this_study,Reliable
2022-04-21T20:16:19.810000Z,Only_this_study,Reliable
2022-04-21T20:18:13.582000Z,Only_this_study,Reliable
2022-04-21T20:18:53.593000Z,Only_this_study,Ambiguous
2022-04-21T20:20:53.191000Z,Only_this_study,Reliable
2022-04-21T20:21:00.389000Z,Only_this_study,Reliable
2022-04-21T20:21:13.280000Z,Only_this_study,Reliable
2022-04-21T20:22:45.573000Z,Only_this_study,Reliable
2022-04-21T20:22:50.579000Z,Only_this_study,Reliable
2022-04-21T20:23:38.710000Z,Only_this_study,Reliable
2022-04-21T20:24:07.957000Z,Only_this_study,Reliable
2022-04-21T20:24:49.575000Z,Only_this_study,Ambiguous
2022-04-21T20:25:28.046000Z,Only_this_study,Reliable
2022-04-21T20:25:45.926000Z,Only_this_study,Reliable
2022-04-21T20:26:05.479000Z,Only_this_study,Reliable
2022-04-21T20:26:25.985000Z,Only_this_study,Reliable
2022-04-21T20:27:13.750000Z,Only_this_study,Reliable
2022-04-21T20:27:19.023000Z,Only_this_study,Reliable
2022-04-21T20:27:43.348000Z,Only_this_study,Reliable
2022-04-21T20:29:36.066000Z,Only_this_study,Reliable
2022-04-21T20:29:52.253000Z,Only_this_study,Reliable
2022-04-21T20:30:17.583000Z,Only_this_study,Ambiguous
2022-04-21T20:30:26.205000Z,Only_this_study,Reliable
2022-04-21T20:30:27.929000Z,Only_this_study,Reliable
2022-04-21T20:30:53.073000Z,Only_this_study,Reliable
2022-04-21T20:31:54.246000Z,Only_this_study,Ambiguous
2022-04-21T20:32:56.689000Z,Only_this_study,Reliable
2022-04-21T20:32:59.451000Z,Only_this_study,Reliable
2022-04-21T20:34:13.062000Z,Only_this_study,Reliable
2022-04-21T20:35:20.228000Z,Only_this_study,Reliable
2022-04-21T20:38:12.711000Z,Only_this_study,Reliable
2022-04-21T20:38:58.514000Z,Only_this_study,Reliable
2022-04-21T20:40:21.534000Z,Only_this_study,Reliable
2022-04-21T20:40:27.794000Z,Only_this_study,Reliable
2022-04-21T20:41:28.363000Z,Only_this_study,Reliable
2022-04-21T20:43:38.493000Z,Only_this_study,Reliable
2022-04-21T20:44:42.493000Z,Only_this_study,Reliable
2022-04-21T20:46:20.965000Z,Only_this_study,Reliable
2022-04-21T20:47:11.289000Z,Only_this_study,Reliable
2022-04-21T20:48:56.907000Z,Only_this_study,Reliable
2022-04-21T20:49:17.784000Z,Only_this_study,Reliable
2022-04-21T20:49:20.028000Z,Only_this_study,Reliable
2022-04-21T20:49:47.750000Z,Only_this_study,Ambiguous
2022-04-21T20:50:49.124000Z,Only_this_study,Reliable
2022-04-21T20:52:18.351000Z,Only_this_study,Reliable
2022-04-21T20:52:43.714000Z,Only_this_study,Reliable
2022-04-21T20:54:02.181000Z,Only_this_study,Reliable
2022-04-21T20:54:31.762000Z,Only_this_study,Reliable
2022-04-21T20:55:34.842000Z,Only_this_study,Reliable
2022-04-21T20:56:19.425000Z,Only_this_study,Reliable
2022-04-21T20:56:40.435000Z,Only_this_study,Reliable
2022-04-21T20:57:05.562000Z,Only_this_study,Reliable
2022-04-21T20:57:47.014000Z,Only_this_study,Reliable
2022-04-21T20:58:43.632000Z,Only_this_study,Reliable
2022-04-21T21:00:50.177000Z,Only_this_study,Reliable
2022-04-21T21:02:13.114000Z,Only_this_study,Reliable
2022-04-21T21:03:47.868000Z,Only_this_study,Reliable
2022-04-21T21:04:48.388000Z,Only_this_study,Reliable
2022-04-21T21:06:10.067000Z,Only_this_study,Reliable
2022-04-21T21:07:46.763000Z,Only_this_study,Ambiguous
2022-04-21T21:08:15.089000Z,Only_this_study,Reliable
2022-04-21T21:08:16.395000Z,Only_this_study,Reliable
2022-04-21T21:08:40.049000Z,Only_this_study,Reliable
2022-04-21T21:08:53.710000Z,Only_this_study,Reliable
2022-04-21T21:09:08.827000Z,Only_this_study,Reliable
2022-04-21T21:09:57.645000Z,Only_this_study,Reliable
2022-04-21T21:11:13.381000Z,Only_this_study,Reliable
2022-04-21T21:11:32.048000Z,Only_this_study,Reliable
2022-04-21T21:11:50.177000Z,Only_this_study,Reliable
2022-04-21T21:12:04.156000Z,Only_this_study,Reliable
2022-04-21T21:16:06.970000Z,Only_this_study,Reliable
2022-04-21T21:17:24.397000Z,Only_this_study,Ambiguous
2022-04-21T21:17:40.518000Z,Only_this_study,Ambiguous
2022-04-21T21:18:34.274000Z,Only_this_study,Ambiguous
2022-04-21T21:19:47.835000Z,Only_this_study,Reliable
2022-04-21T21:20:04.960000Z,Only_this_study,Reliable
2022-04-21T21:21:52.772000Z,Only_this_study,Reliable
2022-04-21T21:24:58.397000Z,Only_this_study,Reliable
2022-04-21T21:25:16.913000Z,Only_this_study,Reliable
2022-04-21T21:26:28.716000Z,Only_this_study,Reliable
2022-04-21T21:27:49.876000Z,Only_this_study,Reliable
2022-04-21T21:29:21.567000Z,Only_this_study,Ambiguous
2022-04-21T21:29:37.638000Z,Only_this_study,Reliable
2022-04-21T21:29:41.371000Z,Only_this_study,Ambiguous
2022-04-21T21:31:11.405000Z,Only_this_study,Reliable
2022-04-21T21:31:17.666000Z,Only_this_study,Reliable
2022-04-21T21:31:22.354000Z,Only_this_study,Reliable
2022-04-21T21:31:30.273000Z,Only_this_study,Reliable
2022-04-21T21:31:49.124000Z,Only_this_study,Reliable
2022-04-21T21:34:06.015000Z,Only_this_study,Ambiguous
2022-04-21T21:34:29.955000Z,Only_this_study,Reliable
2022-04-21T21:35:32.366000Z,Only_this_study,Reliable
2022-04-21T21:37:53.694000Z,Only_this_study,Reliable
2022-04-21T21:39:37.806000Z,Only_this_study,Ambiguous
2022-04-21T21:43:08.910000Z,Only_this_study,Reliable
2022-04-21T21:44:09.396000Z,Only_this_study,Reliable
2022-04-21T21:44:11.556000Z,Only_this_study,Reliable
2022-04-21T21:44:37.454000Z,Only_this_study,Reliable
2022-04-21T21:45:31.377000Z,Only_this_study,Ambiguous
2022-04-21T21:46:49.073000Z,Only_this_study,Reliable
2022-04-21T21:53:01.110000Z,Only_this_study,Reliable
2022-04-21T21:54:05.212000Z,Only_this_study,Ambiguous
2022-04-21T21:54:21.300000Z,Only_this_study,Reliable
2022-04-21T21:54:22.622000Z,Only_this_study,Reliable
2022-04-21T21:54:36.685000Z,Only_this_study,Reliable
2022-04-21T21:55:08.911000Z,Only_this_study,Ambiguous
2022-04-21T21:56:02.935000Z,Only_this_study,Reliable
2022-04-21T21:57:03.168000Z,Only_this_study,Reliable
2022-04-21T21:57:10.720000Z,Only_this_study,Reliable
2022-04-21T21:58:48.369000Z,Only_this_study,Reliable
2022-04-21T21:59:43.465000Z,Only_this_study,Reliable
2022-04-21T22:01:25.400000Z,Only_this_study,Ambiguous
2022-04-21T22:06:38.241000Z,Only_this_study,Ambiguous
2022-04-21T22:06:44.921000Z,Only_this_study,Reliable
2022-04-21T22:07:52.087000Z,Only_this_study,Reliable
2022-04-21T22:08:20.355000Z,Only_this_study,Reliable
2022-04-21T22:08:23.453000Z,Only_this_study,Reliable
2022-04-21T22:09:57.896000Z,Only_this_study,Reliable
2022-04-21T22:11:35.028000Z,Only_this_study,Reliable
2022-04-21T22:11:35.898000Z,Only_this_study,Reliable
2022-04-21T22:12:08.023000Z,Only_this_study,Reliable
2022-04-21T22:13:52.455000Z,Only_this_study,Reliable
2022-04-21T22:16:43.984000Z,Only_this_study,Reliable
2022-04-21T22:16:49.324000Z,Only_this_study,Reliable
2022-04-21T22:17:05.596000Z,Only_this_study,Reliable
2022-04-21T22:18:05.244000Z,Only_this_study,Reliable
2022-04-21T22:18:14.168000Z,Only_this_study,Reliable
2022-04-21T22:23:20.897000Z,Only_this_study,Reliable
2022-04-21T22:23:29.586000Z,Only_this_study,Ambiguous
2022-04-21T22:26:23.610000Z,Only_this_study,Ambiguous
2022-04-21T22:26:59.520000Z,Only_this_study,Reliable
2022-04-21T22:27:44.335000Z,Only_this_study,Reliable
2022-04-21T22:30:44.837000Z,Only_this_study,Reliable
2022-04-21T22:34:15.240000Z,Only_this_study,Reliable
2022-04-21T22:35:23.778000Z,Only_this_study,Reliable
2022-04-21T22:39:06.148000Z,Only_this_study,Ambiguous
2022-04-21T22:39:31.025000Z,Only_this_study,Ambiguous
2022-04-21T22:39:50.378000Z,Only_this_study,Reliable
2022-04-21T22:41:33.387000Z,Only_this_study,Reliable
2022-04-21T22:42:38.040000Z,Only_this_study,Reliable
2022-04-21T22:43:45.975000Z,Only_this_study,Reliable
2022-04-21T22:46:42.628000Z,Only_this_study,Reliable
2022-04-21T22:47:25.668000Z,Only_this_study,Reliable
2022-04-21T22:48:10.116000Z,Only_this_study,Reliable
2022-04-21T22:51:42.543000Z,Only_this_study,Reliable
2022-04-21T22:55:06.534000Z,Only_this_study,Reliable
2022-04-21T22:56:07.755000Z,Only_this_study,Reliable
2022-04-21T22:56:58.900000Z,Only_this_study,Ambiguous
2022-04-21T22:58:32.633000Z,Only_this_study,Reliable
2022-04-21T22:59:05.597000Z,Only_this_study,Reliable
2022-04-21T23:00:01.795000Z,Only_this_study,Ambiguous
2022-04-21T23:02:05.362000Z,Only_this_study,Reliable
2022-04-21T23:03:52.153000Z,Only_this_study,Reliable
2022-04-21T23:04:17.381000Z,Only_this_study,Reliable
2022-04-21T23:08:22.606000Z,Only_this_study,Reliable
2022-04-21T23:10:00.792000Z,Only_this_study,Ambiguous
2022-04-21T23:20:43.097000Z,Only_this_study,Reliable
2022-04-21T23:22:38.962000Z,Only_this_study,Reliable
2022-04-21T23:23:14.185000Z,Only_this_study,Reliable
2022-04-21T23:27:52.003000Z,Only_this_study,Reliable
2022-04-21T23:28:58.765000Z,Only_this_study,Reliable
2022-04-21T23:30:06.752000Z,Only_this_study,Reliable
2022-04-21T23:36:56.456000Z,Only_this_study,Reliable
2022-04-21T23:37:50.579000Z,Only_this_study,Reliable
2022-04-21T23:42:18.486000Z,Only_this_study,Reliable
2022-04-21T23:42:59.519000Z,Only_this_study,Reliable
2022-04-21T23:44:04.005000Z,Only_this_study,Reliable
2022-04-21T23:45:11.104000Z,Only_this_study,Reliable
2022-04-21T23:51:11.184000Z,Only_this_study,Reliable
2022-04-21T23:54:00.004000Z,Only_this_study,Ambiguous
2022-04-21T23:55:50.127000Z,Only_this_study,Reliable
2022-04-21T23:58:28.347000Z,Only_this_study,Reliable
2022-04-21T23:59:28.832000Z,Only_this_study,Reliable
2022-04-22T00:02:51.081000Z,Only_this_study,Reliable
2022-04-22T00:03:04.491000Z,Only_this_study,Reliable
2022-04-22T00:04:39.414000Z,Only_this_study,Reliable
2022-04-22T00:05:23.492000Z,Only_this_study,Reliable
2022-04-22T00:06:45.893000Z,Only_this_study,Reliable
2022-04-22T00:07:31.289000Z,Only_this_study,Ambiguous
2022-04-22T00:07:42.895000Z,Only_this_study,Reliable
2022-04-22T00:11:25.835000Z,Only_this_study,Reliable
2022-04-22T00:11:42.510000Z,Only_this_study,Reliable
2022-04-22T00:14:20.479000Z,Only_this_study,Reliable
2022-04-22T00:16:04.810000Z,Only_this_study,Reliable
2022-04-22T00:17:07.437000Z,Only_this_study,Reliable
2022-04-22T00:17:22.686000Z,Only_this_study,Reliable
2022-04-22T00:17:44.569000Z,Only_this_study,Reliable
2022-04-22T00:19:13.514000Z,Only_this_study,Reliable
2022-04-22T00:26:43.683000Z,Only_this_study,Reliable
2022-04-22T00:26:58.923000Z,Only_this_study,Reliable
2022-04-22T00:38:44.471000Z,Only_this_study,Reliable
2022-04-22T00:43:10.584000Z,Only_this_study,Reliable
2022-04-22T00:55:23.743000Z,Only_this_study,Ambiguous
2022-04-22T00:59:43.046000Z,Only_this_study,Reliable
2022-04-22T01:06:36.830000Z,Only_this_study,Reliable
2022-04-22T01:15:01.210000Z,Only_this_study,Reliable
2022-04-22T01:21:41.338000Z,Only_this_study,Reliable
2022-04-22T01:25:24.865000Z,Only_this_study,Reliable
2022-04-22T01:35:48.704000Z,Only_this_study,Reliable
2022-04-22T01:43:04.658000Z,Only_this_study,Reliable
2022-04-22T01:43:39.028000Z,Only_this_study,Reliable
2022-04-22T01:43:46.326000Z,Only_this_study,Reliable
2022-04-22T01:43:52.085000Z,Only_this_study,Reliable
2022-04-22T01:44:44.736000Z,Only_this_study,Reliable
2022-04-22T01:46:57.561000Z,Only_this_study,Reliable
2022-04-22T01:49:33.325000Z,Only_this_study,Reliable
2022-04-22T01:52:53.509000Z,Only_this_study,Reliable
2022-04-22T02:03:00.841000Z,Only_this_study,Reliable
2022-04-22T02:12:16.009000Z,Only_this_study,Reliable
2022-04-22T02:17:34.374000Z,Only_this_study,Reliable
2022-04-22T02:37:31.116000Z,Only_this_study,Reliable
2022-04-22T03:25:46.022000Z,Only_this_study,Reliable
2022-04-22T03:33:30.515000Z,Only_this_study,Reliable
2022-04-22T03:34:34.686000Z,Only_this_study,Ambiguous
2022-04-22T04:09:57.460000Z,Only_this_study,Reliable
2022-04-22T04:26:14.485000Z,Only_this_study,Ambiguous
2022-04-22T04:34:37.539000Z,Only_this_study,Reliable
2022-04-22T04:47:30.542000Z,Only_this_study,Reliable
2022-04-22T04:50:25.217000Z,Only_this_study,Reliable
2022-04-22T05:52:42.225000Z,Only_this_study,Reliable
2022-04-22T05:59:54.598000Z,Only_this_study,Reliable
2022-04-22T06:23:30.943000Z,Only_this_study,Reliable
2022-04-22T06:34:03.186000Z,Only_this_study,Reliable
2022-04-22T08:18:50.564000Z,Only_this_study,Reliable
2022-04-22T10:40:44.251000Z,Only_this_study,Reliable
2022-04-22T10:41:28.179000Z,Only_this_study,Reliable
2022-04-22T11:32:05.797000Z,Only_this_study,Reliable
